267,The Village Park,0101000020E610000085D87554126554C0747FCB4EB5B74440,6942.72241342175
268,Stafford Park,0101000020E61000000EEF9185D56254C016F00FCFD9B44440,229693.240424488
269,,0101000020E6100000E935B55E4B6354C01E30E6D8D1B34440,35099.1331438631
270,,0101000020E610000093ABD6A5996254C014790DAFFBB24440,68213.0108699225
271,Pitluk Preserve,0101000020E61000008288F9C6846254C036DE9C95D5AB4440,283111.296018066
272,,0101000020E6100000E6491D21496554C016CBDE40C0AC4440,348281.888875706
273,Dunham Park,0101000020E6100000E8FD876A056554C01A8628E1EAB14440,176839.309754324
274,Lombardo Park,0101000020E61000003C5748FC2E6754C0294C7C8B4AB14440,25598.1783310979
275,Lock 39 Trailhead,0101000020E6100000F2E7B568386854C09BDD8E3151B24440,10652.5799730185
276,Elmwood Park,0101000020E610000080A1BE285D6954C06A0E5C2676B04440,309190.722258899
277,Canal Exploration Center,0101000020E6100000D9B30075496754C04C4F4B70B0AF4440,23660.9551961222
278,Valleywood Park,0101000020E6100000406A3C5B8E6B54C0F7CAA42AAAAD4440,44416.6137973239
279,VII Hills Rec Center Park,0101000020E610000064FDDE295A6B54C026B2E1CFDBAE4440,358455.706935086
280,Calvin Park,0101000020E61000003936D54EFD6A54C0054641C290B04440,71565.6024504976
281,North Park,0101000020E6100000139820B83B6B54C0A4DBB60022B44440,29890.3937707783
282,,0101000020E6100000FC709BB9716B54C062F9FEDBF8B44440,112906.455116082
283,,0101000020E6100000E7C7E8F65E6854C075144EBCD9B64440,47727.8175821484
284,Mill Creek Park,0101000020E61000008CB7C6711C6854C0E3C2CF8D54B84440,3433.88857656217
285,,0101000020E61000000E20C120BC6754C02AE0E8744AB84440,10356.6866229887
286,Miles Park,0101000020E6100000658D8EACDC6754C0E2F15D3332B94440,4061.51045788054
287,Irma Park,0101000020E610000017FD0DC8C06854C0F3B81E03EDB84440,3625.92844571603
288,,0101000020E6100000C0556C150A6954C0255058A65DB94440,3192.40946965152
289,Warsaw Park,0101000020E6100000F688116F3A6954C0B05C838078B94440,25717.6985391975
290,Harmody Park,0101000020E61000003D7F64AB4C6C54C025C40D8A21B84440,33237.179996351
291,Brighton Park,0101000020E6100000855A0F97D96C54C08F0EB3FFB6B84440,96614.7207751927
292,,0101000020E6100000E5605430B26C54C0B2B7109D03B94440,26497.8194461553
293,Henritze Park,0101000020E6100000021215AA5B6D54C0ED1C58B439B84440,1525.39020901017
294,Archmere Park,0101000020E61000002498CD32AC6D54C045A6730D83B64440,23453.2726708943
295,Loew Park,0101000020E6100000AC659168016D54C0E386DBA367B64440,161494.592908244
